,date,text
5903,2022-04-13 10:41:04,"RT @HerryNapit: US President Joe Biden accuses Russia of ""genocide"" in Ukraine. Care to comment, hey Putin, Xi Jinping, and Narendra Modi?…"
5904,2022-04-13 10:41:03,RT @nexta_tv: #Ukrainian intelligence reports that #Russia's leadership ordered to destroy any evidence of its army's crimes and therefore…
5905,2022-04-13 10:41:00,"#Russia - MChS Rossii (#RA89066) takeoff from Zhukovsky International Airport (#UUBW) at 4/13/2022, 10:40:59 AM as flight #89066
https://t.co/Gzi1adhOXr"
5906,2022-04-13 10:40:59,"RT @MLInstitute: NEW: In our pursuit of laudable climate goals, have we forgotten about how essential energy security is to peace and prosp…"
5907,2022-04-13 10:40:57,"RT @theragex: 🇸🇪#BREAKING: Sweden's Prime Minister has decided to apply for NATO membership

#News #Rage #Military 

#Russia #Sweden #Ukrai…"
5908,2022-04-13 10:40:56,"#US ideology ""Regime Change to Usher in Democracy"" distabilises the world. 

#UkraineWar #Zelensky #Ukraine #Azov #Putin #ChemicalWeapons #RussianArmy #RussiaUkraineWar #UkraineUnderAttack #Mariupol #UkraineRussiaWar #Russia
#MariupolMassacre #MariupolGenocide https://t.co/S0Jh0muaTX"
5909,2022-04-13 10:40:55,RT @lesiavasylenko: 68% of Finns and 59% of Swedes are in favor of @NATO membership. #Russia of course says it’s all about confrontation. W…
5910,2022-04-13 10:40:51,RT @nexta_tv: #Ukrainian intelligence reports that #Russia's leadership ordered to destroy any evidence of its army's crimes and therefore…
5911,2022-04-13 10:40:49,"RT @TheQuint: #Opinion | ""It’s difficult not to see the defensive tone in S #Jaishankar’s response. With reference to oil purchases from #R…"
5912,2022-04-13 10:40:49,RT @nexta_tv: #Ukrainian intelligence reports that #Russia's leadership ordered to destroy any evidence of its army's crimes and therefore…
5913,2022-04-13 10:40:48,RT @Jkylebass: China makes delivery of missiles to Russian-allied Serbia. Perfect timing! Tick-tock-tick-tok…Is there anyone left who doesn…
5914,2022-04-13 10:40:48,"RT @Schuldensuehner: German Economic Institutes cut 2022 growth from 4.8% to 2.7% (way above consensus) on war impact, higher #inflation fo…"
5915,2022-04-13 10:40:45,RT @lesiavasylenko: #Russia is protecting Ukrainians from life. This is the only explanation I have for all the bodies of civilians the rus…
5916,2022-04-13 10:40:45,"RT @lesiavasylenko: Graveyard of civilian cars shot by artillery in and around #Bucha area. All the owners tried to escape, most were child…"
5917,2022-04-13 10:40:42,"🔴 // Raw Video

📢 // Today's ( 4.13.2022 ) videos from the front lines of Russia's illegal invasion of Ukraine 

📍// Ukraine

📺 // Various Sources

#russia #ukraine #RussiaUkraineConflict #ww3 

🇺🇲✊🇺🇦
#StandWithUkriane https://t.co/FCKrXA8OG5"
5918,2022-04-13 10:40:41,RT @olex_scherba: Deputy mayor of #Dnipro Mykhailo Lysenko urges #Russia: please come &amp; get your 1500 dead soldiers clogging our morgues!…
5919,2022-04-13 10:40:41,"RT @Salansar1: This is the #Houthi leader that #Biden refused to list his group in the terror list!
 
"" #Ukraine Is at War Because It Is Le…"
5920,2022-04-13 10:40:41,"RT @lesiavasylenko: Graveyard of civilian cars shot by artillery in and around #Bucha area. All the owners tried to escape, most were child…"
5921,2022-04-13 10:40:41,RT @nexta_tv: #Ukrainian intelligence reports that #Russia's leadership ordered to destroy any evidence of its army's crimes and therefore…
5922,2022-04-13 10:40:41,"@mfa_russia @mil_hist_rf @diplohistory @rvio_ru @rushistorg @StateHistorical @HistoryFoto @RussiaUN @mission_russian @RusMission_EU @RF_OSCE Carrying nothing but the Ukrainian flag, Brave #Ukrainians fighting for freedom against na'Z'i of 21st Century. 

#GloryToUkraine #russianwar #Putinwar #StandWithUkraine #України #Oekraïne #Russia #Russian #Z #nazi #nazirussian #russiannazis #stalin https://t.co/OSSlIpK1dB"
5923,2022-04-13 10:40:39,"RT @lesiavasylenko: Graveyard of civilian cars shot by artillery in and around #Bucha area. All the owners tried to escape, most were child…"
5924,2022-04-13 10:40:38,RT @LinkeviciusL: There will be no humanitarian corridors opened in #Ukraine today due to constant shellings. #Russia denies killing civili…
5925,2022-04-13 10:40:36,"Absolutely right, really amazing that even at UNESCO, such kind of morons also proliferate. Aggressors, beware #Russia will ultimately prevail …
https://t.co/ydgwmuNzpm https://t.co/8zA4C8lijY"
5926,2022-04-13 10:40:34,"RT @beingrichard: German Policy must be opposite to US plan to destroy #German economy parroted below.

#Russia #Germany's friend &amp; far les…"
5927,2022-04-13 10:40:29,"RT @lesiavasylenko: Graveyard of civilian cars shot by artillery in and around #Bucha area. All the owners tried to escape, most were child…"
5928,2022-04-13 10:40:28,"RT @lesiavasylenko: Graveyard of civilian cars shot by artillery in and around #Bucha area. All the owners tried to escape, most were child…"
5929,2022-04-13 10:40:28,RT @lesiavasylenko: 16 y.o. Karina raped by #Russia soldiers and shot in the head. Her mother’s search for her ended as her tortured body w…
5930,2022-04-13 10:40:26,"RT @steven_pifer: Kremlin spox Peskov cautions #Finland and #Sweden against joining #NATO, saying further enlargement ""will not bring stabi…"
5931,2022-04-13 10:40:26,"RT @lesiavasylenko: Graveyard of civilian cars shot by artillery in and around #Bucha area. All the owners tried to escape, most were child…"
5932,2022-04-13 10:40:24,RT @nexta_tv: New satellite images from #Maxar Technologies show that #Russia is pulling troops into the #Belgorod region for an offensive…
5933,2022-04-13 10:40:23,"RT @beingrichard: #NATO casts a shadow over #Europe. Set up to contain #Germany &amp; #Russia &amp; prevent peace, it's a US led successor to #Nazi…"
5934,2022-04-13 10:40:23,RT @quakes99: Prime Minister of #CzechRepublic says they are switching away from using #Russia's #Uranium in their #Nuclear reactors to ins…
5935,2022-04-13 10:40:19,"RT @Arslon_Xudosi: #Ukraine: A Ukrainian COTS drone dropping munition on a #Russia-n vehicle, destroying it. https://t.co/qTq14JBnTh"
5936,2022-04-13 10:40:18,RT @Jake_Hanrahan: British #Ukraine Marine Aiden Aslin (AKA Cossack Gundî / Johnny) has had to surrender with his unit to Russian forces in…
5937,2022-04-13 10:40:16,"Gosloto 7/49 results: 19,32,29,37,10,7,21 #gosloto #russia #7x49 Analysis and Stats https://t.co/GLqGVRJSQj"
5938,2022-04-13 10:40:15,"RT @Nohelema: World #WarCriminals: 

#IsayasAfewerki of #Eritrea in #Tigray
#AbiyAhmed of #Ethiopia in #Tigray
#XiJinping of #China in #Uyg…"
5939,2022-04-13 10:40:15,"RT @thelevantnewsEN: Escalation Scenarios Between Russia and NATO in Ukraine  #NATO
#Russia
#Europea
#Ukraine
#Jwan_Dibo
#thelevantnews  ht…"
5940,2022-04-13 10:40:15,"RT @olex_scherba: 8 years ago, on a Palm Sunday, #Russia shed the first combat blood in Donbas. Special-ops group ambushed a group of #Ukra…"
5941,2022-04-13 10:40:13,RT @nexta_tv: #Ukrainian intelligence reports that #Russia's leadership ordered to destroy any evidence of its army's crimes and therefore…
5942,2022-04-13 10:40:12,❗️🇺🇦 Interview with another captured soldier of the Armed Forces of Ukraine. He also says that the command threatened to shoot those who wanted to surrender. #Ukraine #UkraineWar #Russia #UkraineInvasion https://t.co/8Gp7rmEQ7l
5943,2022-04-13 10:40:11,"RT @Ukrbreakingnews: #ukrainebreakingnews
1/2
Witnesses from #Mariupol claim that #Azov forces fired at houses, targeted civilians, and blo…"
5944,2022-04-13 10:40:10,"RT @lesiavasylenko: Graveyard of civilian cars shot by artillery in and around #Bucha area. All the owners tried to escape, most were child…"
5945,2022-04-13 10:40:07,"#Russia #Arctic  Putin: “We consider the Arctic not as a field of geopolitical intrigues, but as a territory of dialogue, stability and constructive cooperation” ..but also wrt the “long term” = “further strengthen our independence from external factors”

https://t.co/jktdcIlDw6"
5946,2022-04-13 10:40:06,RT @nexta_tv: New satellite images from #Maxar Technologies show that #Russia is pulling troops into the #Belgorod region for an offensive…
5947,2022-04-13 10:40:04,"Actus Mer/Sea News:  #WW3 #Russia #invasion - Attacks on ships, seafarers in #Ukraine are war crimes say @hratsea - @MarcusHand1 @Seatrade https://t.co/3WUPRlIm5g https://t.co/vwJ3adDn2S"
5948,2022-04-13 10:40:03,"RT @lesiavasylenko: Graveyard of civilian cars shot by artillery in and around #Bucha area. All the owners tried to escape, most were child…"
5949,2022-04-13 10:40:02,"RT @Sargon_Soldier: 🔴The American general detained in the #Ukrainian city of #Mariupol as he entered the FSB Directorate today...
#Russia #…"
5950,2022-04-13 10:40:01,"NFT sales volume surges to €2.1 billion in first half of year
#btc #ethereum #russia #ukraine
https://t.co/RVwiayLJBY"
5951,2022-04-13 10:40:00,"RT @ukraine_world: 16 y.o. Karina was raped by #Russia soldiers and shot in the head. Her tortured body was found in #Bucha.
#BuchaMassacre…"
5952,2022-04-13 10:40:00,"RT @DStaikova: 2 #Media Confirmations : the seventh #Russian #general to die in #Ukraine March 26, 2022, #Russia Has Replaced Commander Of…"
5953,2022-04-13 10:40:00,"RT @theragex: 🇸🇪#BREAKING: Sweden's Prime Minister has decided to apply for NATO membership

#News #Rage #Military 

#Russia #Sweden #Ukrai…"
5954,2022-04-13 10:39:59,RT @nexta_tv: #Ukrainian intelligence reports that #Russia's leadership ordered to destroy any evidence of its army's crimes and therefore…
5955,2022-04-13 10:39:58,"Get online expert help with
#Thesis
#Psychology
#Mathematics
#Aleks
#Pearson
#Cengage
#Blackboard
#homeworkslaves
#Researchpapers
#Zion
#DPOY
#Paperwrite
#JenniferMorrison
#Paperpay
#Casestudy
#UkraineUnderAttack
#Onlineclass
#bookreview
#StrangerThings4
#Russia

DM @OliverExams https://t.co/o2mVLrmFut"
5956,2022-04-13 10:39:57,RT @nexta_tv: #Ukrainian intelligence reports that #Russia's leadership ordered to destroy any evidence of its army's crimes and therefore…
5957,2022-04-13 10:39:56,"RT @LetsStopC9: [1/3]

#NationalityAndBordersBill #StopNABB

THREAD: #Russia - #Ukraine war - Irish MP @RBoydBarrett calls out NATO double…"
5958,2022-04-13 10:39:55,"RT @DStaikova: #SergeiShoigu (#Russian #Defence Minister) - There is an upcoming #fire #hell above #Kyiv, #Ukraine - #Clairvoyant/#Psychic…"
5959,2022-04-13 10:39:54,"RT @InnaSovsun: Latin American countries have finally joined the anti-russian front🔥
Chile🇨🇱 and Argentina🇦🇷 have stopped selling lithium t…"
5960,2022-04-13 10:39:53,RT @nexta_tv: #Ukrainian intelligence reports that #Russia's leadership ordered to destroy any evidence of its army's crimes and therefore…
5961,2022-04-13 10:39:53,"RT @InvestorHumbl: #Russian tank explosion #Ukraine
 #RussianArmy #Россия #Russia #StandWithUkraine #RussianUkrainianWar
 #СвоихНеБросаем #…"
5962,2022-04-13 10:39:53,RT @nexta_tv: #Ukrainian intelligence reports that #Russia's leadership ordered to destroy any evidence of its army's crimes and therefore…
5963,2022-04-13 10:39:46,"RT @tsiskarashvili: #MoscowMechanism FF Mission, invoked by 45 pS, incl 🇬🇪 issues a Rep on violations of IHL &amp; HR law in 🇺🇦, which outlines…"
5964,2022-04-13 10:39:45,"A horror movie... This is how the village of Posad Pokrovskoye on the border of Mykolaiv and Kherson regions looks after Russian shelling.

#RussianUkrainianWar #Russia #Ukrainian #Kherson #NoWar https://t.co/djxik3alGF"
5965,2022-04-13 10:39:42,@MosEare @Alexandr_1915 @MaksimGodun @lapatina_ And you know this because of the #Russian sources you read? There' too much evidence of #Bucha that there is very little doubt it wasn't #Russia.
5966,2022-04-13 10:39:42,RT @nexta_tv: #Ukrainian intelligence reports that #Russia's leadership ordered to destroy any evidence of its army's crimes and therefore…
5967,2022-04-13 10:39:41,"RT @RussianEmbassy: 1/2 FM #Lavrov: #US is cultivating neo-Nazis and ultra-radicals on #Russia’s borders, setting up dozens of laboratories…"
5968,2022-04-13 10:39:39,"RT @ColombeCS: #LePen represents a racist, xenophobic version of France that is dangerous for all, not only in the country but across the w…"
5969,2022-04-13 10:39:35,"The global community must stand for the voiceless, for the ones tortured and enduring the burden of this war. #bravo #protest #StopWarInUkraine #ViolenceAgainstWomen #WarCrimes #rape as a #weapon of #war. #Russia #genocide #women #girls #humanrights #Estonia https://t.co/lGYLaAlf5P"
5970,2022-04-13 10:39:33,"Get online expert writers help with
#Thesis
#Psychology
#Maths
#Aleks
#Pearson
#Cengage
#Blackboard
#homeworkslaves
#Researchpapers
#Essaydue
#Paperwrite
#JenniferMorrison
#Paperpay
#Casestudy
#UkraineUnderAttack
#Onlineclass
#bookreview
#Chemistry
#USA #Russia

DM @OliverExams https://t.co/KVcdYqAF3t"
5971,2022-04-13 10:39:33,RT @DominicFarrell: #Zelensky has blocked a proposed visit to #Kyiv by the German President. All you need to know #FBPE 🇪🇺 #Ukraine #Russia…
5972,2022-04-13 10:39:29,#RussianWarCrimesInUkraine #RussianUkraineWar #PutinWarCriminal #GenocideOfUkrainians #RussianArmy #Criminals #WarCrimes #Torture #Rape Poor excuse for humankind That's all #Russia will be remembered for
5973,2022-04-13 10:39:26,Oh just a cute coffee mug found at the Ukrainian Azov base in Urzuf. #UkraineRussiaWar #Russia #Ukraine #Bucha #WarCrimes #Zelensky #Nazi https://t.co/NduqC9qjl8
5974,2022-04-13 10:39:25,"🇺🇦 #Ukraine ✌
🦹‍♂️ #Putin is saying this because the 🇷🇺 #Russia economy is very weak
#SanctionRussiaNow 
@KatyaYushchenko @IuliiaMendel https://t.co/wVs7gCYDf9"
5975,2022-04-13 10:39:25,"RT @With__Ukraine: (2) The saboteurs bought paint cans, probably for marking. They regularly passed on information to #russia that could ha…"
5976,2022-04-13 10:39:24,"@EuromaidanPR Meanwhile, #Russia has always been worst at 1992-1999 but now it gotten even worser than the last time

#Wolfoo https://t.co/p8OZXIQttx"
5977,2022-04-13 10:39:24,RT @olex_scherba: Deputy mayor of #Dnipro Mykhailo Lysenko urges #Russia: please come &amp; get your 1500 dead soldiers clogging our morgues!…
5978,2022-04-13 10:39:24,"RT @Nohelema: World #WarCriminals: 

#IsayasAfewerki of #Eritrea in #Tigray
#AbiyAhmed of #Ethiopia in #Tigray
#XiJinping of #China in #Uyg…"
5979,2022-04-13 10:39:22,"RT @InvestorHumbl: Switchblade is a game changer and is already in Ukraine. Plus, we will be able to see new videos soon from the drones up…"
5980,2022-04-13 10:39:22,Did #Russia ever offer to purchase the territory of Crimea and the Donetsk fringe instead of stealing the land by force even if the population was mostly pro Russian the land was still Ukrainian by turning to force Russia has payed a hundred fold for what could have been peaceful
5981,2022-04-13 10:39:22,"@GermanyUN @UN_Women @endrapeinwar @UKUN_NewYork @NorwayUN @USUN https://t.co/w14X5IulHt
The dogma &amp; #Russia #Propaganda of #Putin's henchmen seems to have poisoned the minds of many of the #Russian people. A woman gives her husband the OK to rape women in #Ukraine. Though it's unlikely #PutinsArmy needs approval after rapes in #Syria, etc 7/"
5982,2022-04-13 10:39:22,"@CGTNOfficial @HadjiRambo Russia should subsidise its own energy domestically (not labour) for foreign industrial/ digital investments in #Russia , just as #China subsidised its labour from 1990s for foreign industrial/ digital investments.
🔻Russian energy can be consumed at home &amp; living stds improve. https://t.co/W4o7KfgKiL"
5983,2022-04-13 10:39:22,"So #USA and #EU are going full suicidal to prove a point to #Russia.. Well, not the top 1% but everyone else is paying the price. And no #Putin is not the one to blame for high #inflation its @federalreserve and @ecb with their reckless policies"
5984,2022-04-13 10:39:20,"RT @tsiskarashvili: #MoscowMechanism FF Mission, invoked by 45 pS, incl 🇬🇪 issues a Rep on violations of IHL &amp; HR law in 🇺🇦, which outlines…"
5985,2022-04-13 10:39:19,RT @nexta_tv: #Ukrainian intelligence reports that #Russia's leadership ordered to destroy any evidence of its army's crimes and therefore…
5986,2022-04-13 10:39:19,RT @nexta_tv: #Ukrainian intelligence reports that #Russia's leadership ordered to destroy any evidence of its army's crimes and therefore…
5987,2022-04-13 10:39:18,"RT @ResistUA: #Ukrainians are the nation, but every person who strives for independence, freedom, and peace has a Ukrainian spirit! You can…"
5988,2022-04-13 10:39:16,RT @IFJGlobal: #Russia 🇷🇺: Washington Post columnist and critic Vladimir Kara-Murza was detained in #Moscow on Monday after criticising Put…
5989,2022-04-13 10:39:16,RT @nexta_tv: #Ukrainian intelligence reports that #Russia's leadership ordered to destroy any evidence of its army's crimes and therefore…
5990,2022-04-13 10:39:14,RT @nexta_tv: #Ukrainian intelligence reports that #Russia's leadership ordered to destroy any evidence of its army's crimes and therefore…
5991,2022-04-13 10:39:11,"RT @NuestraIraSLG: #KHERSON—The eternal flame, commemorating the heroes and victims of the Great Patriotic War against #Nazi #Germany has b…"
5992,2022-04-13 10:39:08,"Biden accuses Kremlin of 'genocide' in Ukraine

https://t.co/E0QGqP0T7c

#BaaghiTV #International #RussiaUkraineWar #Russia #Ukraine #RussianInvasion #Genocide #JoeBiden #Kremlin @KremlinRussia_E @ZelenskyyUa @POTUS"
5993,2022-04-13 10:39:07,"RT @KyivPost: Today, the leading American defense contractors will meet in #Pentagon. They will discuss how to support #Ukraine in the ongo…"
5994,2022-04-13 10:39:07,RT @nexta_tv: #Ukrainian intelligence reports that #Russia's leadership ordered to destroy any evidence of its army's crimes and therefore…
5995,2022-04-13 10:39:06,"RT @Matthew_Kupfer: 2 thoughts on President Biden calling #Russia’s crimes in #Ukraine “genocide”:
1) I am still not sure it fits the legal…"
5996,2022-04-13 10:39:05,"RT @Nohelema: World #WarCriminals: 

#IsayasAfewerki of #Eritrea in #Tigray
#AbiyAhmed of #Ethiopia in #Tigray
#XiJinping of #China in #Uyg…"
5997,2022-04-13 10:39:02,"#Putin's 2 options in #Ukraine: 
1) GET THE F*CK OUT   2) GET THE HELL OUT
#ZforZombies 
#GenocideOfUkrainians 
#PutinAxisOfEvil
#PutinWarCrimes 
#PutinWarCriminal #Russia #Ukraine #US #France #Canada #Germany #Poland #England #Israel https://t.co/nzSqTfYAat"
5998,2022-04-13 10:39:01,RT @voxeu: Viktor Tsyrennikov  @PromontoryFG estimates that the combined effect of #Russia’s 2014 invasion and the current #war will cause…
5999,2022-04-13 10:38:59,"RT @China_News12: 2)Including, Europe, the Middle East, Asia, China, Russia and other countries human genetic data, in an attempt to serve…"
6000,2022-04-13 10:38:59,"RT @NuestraIraSLG: #FLASH—#Russia|n special forces #Spetsnaz raid sees the elimination of a #Ukraine|ian #S300 launcher near #Kiev. (PS, le…"
6001,2022-04-13 10:38:58,RT @lesiavasylenko: 16 y.o. Karina raped by #Russia soldiers and shot in the head. Her mother’s search for her ended as her tortured body w…
6002,2022-04-13 10:38:58,"RT @lesiavasylenko: Graveyard of civilian cars shot by artillery in and around #Bucha area. All the owners tried to escape, most were child…"
6003,2022-04-13 10:38:57,RT @Jake_Hanrahan: British #Ukraine Marine Aiden Aslin (AKA Cossack Gundî / Johnny) has had to surrender with his unit to Russian forces in…
6004,2022-04-13 10:38:57,RT @lesiavasylenko: 16 y.o. Karina raped by #Russia soldiers and shot in the head. Her mother’s search for her ended as her tortured body w…
6005,2022-04-13 10:38:56,RT @China_News12: ⚠️1)According to the latest news reports. wary! The U.S. federal government has secretly obtained human genetic data from…
6006,2022-04-13 10:38:56,"RT @CGTNOfficial: #Russia could send its energy resources to countries where they were really needed, Russian President Vladimir Putin rema…"
6007,2022-04-13 10:38:56,RT @lesiavasylenko: 16 y.o. Karina raped by #Russia soldiers and shot in the head. Her mother’s search for her ended as her tortured body w…
6008,2022-04-13 10:38:54,"RT @halyapuff: 62-year-old #Chernihiv village head abducted by #FSB to #Russia and tortured
#Havrylina #TheTaken #StandWithUkraine #Ukraine…"
6009,2022-04-13 10:38:54,RT @nexta_tv: #Ukrainian intelligence reports that #Russia's leadership ordered to destroy any evidence of its army's crimes and therefore…
6010,2022-04-13 10:38:51,It is interesting how all this coexists in a cotton brain: they invaded Ukraine so that it would not enter NATO. Now Finland and Sweden are going to join the alliance and NATO will be 200 km from St. Petersburg. #Ukraine #UkraineWar #Russia #UkraineInvasion https://t.co/E6m5EcKdFE
6011,2022-04-13 10:38:46,"RT @thelevantnewsEN: Escalation Scenarios Between Russia and NATO in Ukraine  #NATO
#Russia
#Europea
#Ukraine
#Jwan_Dibo
#thelevantnews  ht…"
6012,2022-04-13 10:38:45,RT @lesiavasylenko: 16 y.o. Karina raped by #Russia soldiers and shot in the head. Her mother’s search for her ended as her tortured body w…
6013,2022-04-13 10:38:45,"RT @OmnaTigray: Why is #Russia's war in #Ukraine more worthy of an expedited ""genocide"" declaration from @POTUS than #Ethiopia and #Eritrea…"
6014,2022-04-13 10:38:44,"RT @PucksReturn: #Anonymous has access to nearly 500 cameras across #Ukraine
#Russia, we are watching you
We are Legion
When you commit add…"
6015,2022-04-13 10:38:43,RT @nexta_tv: #Ukrainian intelligence reports that #Russia's leadership ordered to destroy any evidence of its army's crimes and therefore…
6016,2022-04-13 10:38:42,RT @China_News12: Taiwan media: Only China's renminbi and Russian ruble can be trusted in the world now! The currencies of the United State…
6017,2022-04-13 10:38:41,RT @MarQs__: Thread on #Ukraine 🇺🇦 / #Russia 🇷🇺 for today ☕️
6018,2022-04-13 10:38:41,"RT @David_McNair: Yesterday #Russia missed its first debt payment. 

Today #SriLanka did the same. 

In 30 days they will be in default.…"
6019,2022-04-13 10:38:40,RT @lesiavasylenko: 16 y.o. Karina raped by #Russia soldiers and shot in the head. Her mother’s search for her ended as her tortured body w…
6020,2022-04-13 10:38:39,"RT @China_News12: 3)Now, as the dark side of the United States is gradually exposed, countries are gradually recognizing the true political…"
6021,2022-04-13 10:38:38,RT @RitaCosby: Tonight @77WABCradio: Breaking News on the #Brooklyn #subwayattack with @CurtisSliwa at 10:05pm &amp; @RudyGiuliani at 11:05pm.…
6022,2022-04-13 10:38:36,RT @nexta_tv: #Ukrainian intelligence reports that #Russia's leadership ordered to destroy any evidence of its army's crimes and therefore…
6023,2022-04-13 10:38:35,"RT @China_News12: 1)Of the 148 countries in the world, only 48 of the ""allies (allies of interests)"" of the United States stand on the side…"
6024,2022-04-13 10:38:33,"RT @China_News12: 2)However, there are 145 countries that simply ignore the United States. And now American politicians are anxious to figu…"
6025,2022-04-13 10:38:31,RT @nexta_tv: New satellite images from #Maxar Technologies show that #Russia is pulling troops into the #Belgorod region for an offensive…
6026,2022-04-13 10:38:30,The longer @ZelenskyyUa prolongs the war the longer he can go around the world bad mouthing his neighbour #Russia &amp; longer he can suck up &amp; be exploited by an forever unreliable #USA #NATO - the fool can continue to lead #Ukraine and lose! https://t.co/obeweDdyZg
6027,2022-04-13 10:38:27,RT @w4rw4tcher: Ukrainian troops mistake an approaching Russian tank for one of their own and suffer the dire consequences.  The cameraman…
6028,2022-04-13 10:38:26,"RT @China_News12: 2)And Pakistan's neighbors Afghanistan and Iran, Russia, Serbia and these countries may attract the attention of Chinese…"
6029,2022-04-13 10:38:24,"RT @China_News12: 1)In the past few days, the topic of US interference in Pakistan's internal affairs has continuously become a topic in th…"
6030,2022-04-13 10:38:24,"RT @beingrichard: German Policy must be opposite to US plan to destroy #German economy parroted below.

#Russia #Germany's friend &amp; far les…"
6031,2022-04-13 10:38:24,"RT @nabihbulos: A dispatch from the villages outside #Mykolaiv, in southern #Ukraine, where a frontline against #Russia-n troops is changin…"
6032,2022-04-13 10:38:24,RT @nexta_tv: #Ukrainian intelligence reports that #Russia's leadership ordered to destroy any evidence of its army's crimes and therefore…
6033,2022-04-13 10:38:23,RT @nexta_tv: #Ukrainian intelligence reports that #Russia's leadership ordered to destroy any evidence of its army's crimes and therefore…
6034,2022-04-13 10:38:23,RT @nexta_tv: #Ukrainian intelligence reports that #Russia's leadership ordered to destroy any evidence of its army's crimes and therefore…
6035,2022-04-13 10:38:22,RT @olex_scherba: Deputy mayor of #Dnipro Mykhailo Lysenko urges #Russia: please come &amp; get your 1500 dead soldiers clogging our morgues!…
6036,2022-04-13 10:38:22,RT @nexta_tv: #Ukrainian intelligence reports that #Russia's leadership ordered to destroy any evidence of its army's crimes and therefore…
6037,2022-04-13 10:38:22,"RT @theragex: 🇸🇪#BREAKING: Sweden's Prime Minister has decided to apply for NATO membership

#News #Rage #Military 

#Russia #Sweden #Ukrai…"
6038,2022-04-13 10:38:21,"RT @TpyxaNews: ❗️Zhytomyr region, yesterday
— There were strong explosions.

#Ukraine #Russia #TPYXA https://t.co/6jSi0G1F0m"
6039,2022-04-13 10:38:18,RT @lesiavasylenko: 16 y.o. Karina raped by #Russia soldiers and shot in the head. Her mother’s search for her ended as her tortured body w…
6040,2022-04-13 10:38:16,"🇸🇪#BREAKING: Sweden's Prime Minister has decided to apply for NATO membership

#News #Rage #Military 

#Russia #Sweden #Ukraine #NATO @ Sweden https://t.co/J9BAFMEVFu"
6041,2022-04-13 10:38:16,RT @lesiavasylenko: 16 y.o. Karina raped by #Russia soldiers and shot in the head. Her mother’s search for her ended as her tortured body w…
6042,2022-04-13 10:38:15,RT @AlArabiya_Eng: Watch: French forensic experts arrive in #Bucha to help #Ukraine authorities establish what has happened in the town whe…
6043,2022-04-13 10:38:15,"RT @TpyxaNews: This is what “surprises” from orcs look like. Be careful. On the video, Mykolaiv region.

#Ukraine #Russia #TPYXA https://t.…"
6044,2022-04-13 10:38:14,"RT @lesiavasylenko: Graveyard of civilian cars shot by artillery in and around #Bucha area. All the owners tried to escape, most were child…"
6045,2022-04-13 10:38:13,RT @nexta_tv: #Ukrainian intelligence reports that #Russia's leadership ordered to destroy any evidence of its army's crimes and therefore…
6046,2022-04-13 10:38:10,RT @Jake_Hanrahan: British #Ukraine Marine Aiden Aslin (AKA Cossack Gundî / Johnny) has had to surrender with his unit to Russian forces in…
6047,2022-04-13 10:38:10,Video graphic shows how many Lethal Weapons the US has used on the Human Race since 1950.....It is a lot. #UkraineRussiaWar #Russia #Ukraine #Bucha #WarCrimes #Zelensky https://t.co/D3hSbhz4hW
6048,2022-04-13 10:38:09,"RT @lesiavasylenko: Graveyard of civilian cars shot by artillery in and around #Bucha area. All the owners tried to escape, most were child…"
6049,2022-04-13 10:38:09,RT @lesiavasylenko: 16 y.o. Karina raped by #Russia soldiers and shot in the head. Her mother’s search for her ended as her tortured body w…
6050,2022-04-13 10:38:08,RT @medyanews_: Shelling in civilian areas by #Turkish Armed Forces continues to intensify in North and East #Syria so Parliamentary Offici…
6051,2022-04-13 10:38:06,RT @olex_scherba: Deputy mayor of #Dnipro Mykhailo Lysenko urges #Russia: please come &amp; get your 1500 dead soldiers clogging our morgues!…
6052,2022-04-13 10:38:06,RT @nexta_tv: #Ukrainian intelligence reports that #Russia's leadership ordered to destroy any evidence of its army's crimes and therefore…
6053,2022-04-13 10:38:05,"My news about Ukraine, Russia and elections in France for today

#ukraine #russia #france #LePen 

https://t.co/ZfTWVRXzbV"
6054,2022-04-13 10:38:05,RT @olex_scherba: Deputy mayor of #Dnipro Mykhailo Lysenko urges #Russia: please come &amp; get your 1500 dead soldiers clogging our morgues!…
6055,2022-04-13 10:38:00,RT @frmerss: Ukrainian female soldiers taking selfie on the frontline. Salute to such brave girls 🙏🙏.   #Ukraine #Russia #UkraineRussiaWar…
6056,2022-04-13 10:37:59,"RT @RealPhatsBlog: Putin vows war will continue as Russian troops mount in east
#BreakingNews
#UkraineRussiaCrisis
#Pentagon
#NATO
#Europea…"
6057,2022-04-13 10:37:56,"RT @KyivPost: Today, the leading American defense contractors will meet in #Pentagon. They will discuss how to support #Ukraine in the ongo…"
6058,2022-04-13 10:37:56,"RT @Nohelema: World #WarCriminals: 

#IsayasAfewerki of #Eritrea in #Tigray
#AbiyAhmed of #Ethiopia in #Tigray
#XiJinping of #China in #Uyg…"
6059,2022-04-13 10:37:56,RT @nexta_tv: The #Dutch government has arrested 20 yachts linked to #Russian businessmen. The yachts will remain under arrest until sancti…
6060,2022-04-13 10:37:56,"RT @ResistUA: #Ukrainians are the nation, but every person who strives for independence, freedom, and peace has a Ukrainian spirit! You can…"
6061,2022-04-13 10:37:56,RT @raging545: IMAGES via @Maxar satellite showing a large Russian force grouping near Belgord along the 14k-34 highway that leads from Sol…
